Date,1
2019-12-18,1.4
2019-12-19,1.4075
2019-12-20,1.4125
2019-12-23,1.415
2019-12-24,1.415
2019-12-26,1.415
2019-12-27,1.415
2019-12-30,1.415
2020-01-06,1.325
2020-01-07,1.325
2020-01-08,1.3075
2020-01-09,1.305
2020-01-10,1.32
2020-01-13,1.325
2020-01-14,1.32
2020-01-15,1.3075
2020-01-16,1.29
2020-01-17,1.315
2020-01-21,1.305
2020-01-22,1.3
2020-01-23,1.3075
2020-01-24,1.305
2020-01-27,1.3025
2020-01-28,1.305
2020-01-29,1.305
2020-01-30,1.305
2020-01-31,1.305
2020-02-03,1.30592
2020-02-04,1.30592
2020-02-05,1.35
2020-02-06,1.335
2020-02-07,1.3425
2020-02-10,1.3375
2020-02-11,1.335
2020-02-12,1.35
2020-02-13,1.3475
2020-02-14,1.3525
2020-02-18,1.3575
2020-02-19,1.3525
2020-02-20,1.3425
2020-02-21,1.3425
2020-02-24,1.34
2020-02-25,1.335
2020-02-26,1.3325
2020-02-27,1.33
2020-02-28,1.33
2020-03-02,1.3301100000000001
2020-03-03,1.3301100000000001
2020-03-04,1.2775
2020-03-05,1.26
2020-03-06,1.2525
2020-03-09,1.225
2020-03-10,1.2475
2020-03-11,1.2375
2020-03-12,1.2025
2020-03-13,1.2025
2020-03-16,1.135
2020-03-17,1.105
2020-03-18,1.08
2020-03-19,1.12
2020-03-20,1.09
2020-03-23,1.06
2020-03-24,1.065
2020-03-25,1.07
2020-03-26,1.0775
2020-03-27,1.08
2020-03-30,1.075
2020-03-31,1.075
2020-04-01,1.07315
2020-04-02,1.07315
2020-04-03,0.84
2020-04-06,0.84
2020-04-07,0.84
2020-04-08,0.8425
2020-04-09,0.8925
2020-04-13,0.91
2020-04-14,0.895
2020-04-15,0.8975
2020-04-16,0.9025
2020-04-17,0.9075
2020-04-20,0.8925
2020-04-21,0.885
2020-04-22,0.895
2020-04-23,0.895
2020-04-24,0.895
2020-04-27,0.8925
2020-04-28,0.895
2020-04-29,0.9025
2020-04-30,0.9
2020-05-01,0.9015200000000001
2020-05-04,0.9015200000000001
2020-05-05,1.04
2020-05-06,1.0425
2020-05-07,1.075
2020-05-08,1.0875
2020-05-11,1.095
2020-05-12,1.1
2020-05-13,1.09
2020-05-14,1.09
2020-05-15,1.1025
2020-05-18,1.12
2020-05-19,1.115
2020-05-20,1.105
2020-05-21,1.105
2020-05-22,1.1125
2020-05-26,1.1175
2020-05-27,1.1175
2020-05-28,1.1175
2020-05-29,1.1175
2020-06-01,1.1177
2020-06-02,1.1177
2020-06-03,1.2075
2020-06-04,1.23
2020-06-05,1.245
2020-06-08,1.2525
2020-06-09,1.2575
2020-06-10,1.2475
2020-06-11,1.24
2020-06-12,1.2375
2020-06-15,1.2525
2020-06-16,1.28
2020-06-17,1.285
2020-06-18,1.285
2020-06-19,1.2875
2020-06-22,1.2875
2020-06-23,1.285
2020-06-24,1.2775
2020-06-25,1.2725
2020-06-26,1.27
