Date,1
2019-12-02,1.5733
2019-12-03,1.5634
2019-12-04,1.6008
2019-12-05,1.6152
2019-12-06,1.6365
2019-12-09,1.6422
2019-12-10,1.6405
2019-12-11,1.6229
2019-12-12,1.6243
2019-12-13,1.6442
2019-12-16,1.6440000000000001
2019-12-17,1.6549
2019-12-18,1.6541
2019-12-19,1.6629
2019-12-20,1.6625
2019-12-23,1.6623
2019-12-24,1.6676
2019-12-26,1.6726
2019-12-27,1.6717
2019-12-30,1.6699
2020-01-02,1.7042
2020-01-03,1.7467
2020-01-06,1.7517
2020-01-07,1.7241
2020-01-08,1.6647
2020-01-09,1.6677
2020-01-10,1.6726
2020-01-13,1.6711
2020-01-14,1.6693
2020-01-15,1.6592
2020-01-16,1.6687
2020-01-17,1.6619
2020-01-21,1.6601
2020-01-22,1.6385
2020-01-23,1.632
2020-01-24,1.6191
2020-01-27,1.6117
2020-01-28,1.6154
2020-01-29,1.6193
2020-01-30,1.6158
2020-01-31,1.6155
2020-02-03,1.4737
2020-02-04,1.4448
2020-02-05,1.4834
2020-02-06,1.4932
2020-02-07,1.5137
2020-02-10,1.5118
2020-02-11,1.5069
2020-02-12,1.5491
2020-02-13,1.5486
2020-02-14,1.5503
2020-02-18,1.5652
2020-02-19,1.5856
2020-02-20,1.588
2020-02-21,1.5819
2020-02-24,1.571
2020-02-25,1.5549
2020-02-26,1.5426
2020-02-27,1.538
2020-02-28,1.5372
2020-03-02,1.5396
2020-03-03,1.5317
2020-03-04,1.5537
2020-03-05,1.5246
2020-03-06,1.4159
2020-03-09,1.2211
2020-03-10,1.2358
2020-03-11,1.2039
2020-03-12,1.0685
2020-03-13,1.0695
2020-03-16,0.9553
2020-03-17,0.9661
2020-03-18,0.9326
2020-03-19,0.9519
2020-03-20,0.9229999999999999
2020-03-23,0.8614
2020-03-24,0.8701
2020-03-25,0.8935
2020-03-26,0.893
2020-03-27,0.897
2020-03-30,0.8981
2020-03-31,0.8976
2020-04-01,0.5465
2020-04-02,0.6573
2020-04-03,0.6833
2020-04-06,0.6919
2020-04-07,0.6487
2020-04-08,0.6714
2020-04-09,0.6709
2020-04-13,0.6882
2020-04-14,0.6985
2020-04-15,0.6988
2020-04-16,0.6908
2020-04-17,0.6934
2020-04-20,0.6752
2020-04-21,0.6151
2020-04-22,0.6578
2020-04-23,0.6592
2020-04-24,0.6634
2020-04-27,0.6609999999999999
2020-04-28,0.6637
2020-04-29,0.6694
2020-04-30,0.6679999999999999
2020-05-01,0.7663
2020-05-04,0.8187
2020-05-05,0.8906
2020-05-06,0.8698
2020-05-07,0.9134
2020-05-08,0.929
2020-05-11,0.9094
2020-05-12,0.9057
2020-05-13,0.8662
2020-05-14,0.9002
2020-05-15,0.9281
2020-05-18,0.9531
2020-05-19,0.9609
2020-05-20,0.9604
2020-05-21,0.9608
2020-05-22,0.9590000000000001
2020-05-26,0.9612
2020-05-27,0.9528
2020-05-28,0.9534
2020-05-29,0.9547
2020-06-01,1.0667
2020-06-02,1.1159999999999999
2020-06-03,1.1169
2020-06-04,1.1425
2020-06-05,1.1954
2020-06-08,1.181
2020-06-09,1.1921
2020-06-10,1.1919
2020-06-11,1.1339
2020-06-12,1.1371
2020-06-15,1.1597
2020-06-16,1.1805
2020-06-17,1.1841
2020-06-18,1.2015
2020-06-19,1.2065
2020-06-22,1.2128
2020-06-23,1.215
2020-06-24,1.1916
2020-06-25,1.1912
2020-06-26,1.1856
2020-06-29,1.1884
2020-06-30,1.1892
2020-07-01,1.2169
2020-07-02,1.2573
2020-07-06,1.2406
2020-07-07,1.2701
2020-07-08,1.2831
2020-07-09,1.2519
2020-07-10,1.2756
2020-07-13,1.2690000000000001
2020-07-14,1.2524
2020-07-15,1.2625
2020-07-16,1.2458
2020-07-17,1.2411
2020-07-20,1.2429999999999999
2020-07-21,1.2639
2020-07-22,1.265
2020-07-23,1.2573
2020-07-24,1.2645
2020-07-27,1.2622
2020-07-28,1.2605
2020-07-29,1.2572
2020-07-30,1.2553
2020-07-31,1.2538
2020-08-03,1.2131
2020-08-04,1.2142
2020-08-05,1.2219
2020-08-06,1.2265
2020-08-07,1.2099
2020-08-10,1.2264
2020-08-11,1.2087
2020-08-12,1.2349
2020-08-13,1.2293
2020-08-14,1.2349
2020-08-17,1.2482
2020-08-18,1.2544
2020-08-19,1.2576
2020-08-20,1.2599
2020-08-21,1.2558
2020-08-24,1.2795
2020-08-25,1.2864
2020-08-26,1.2796
